firstName,groups.role,groups.status,description,subject,memberCount,creationTimestamp,announcementOnly,membershipApproval,joinedAt,memberAddMode,tags.politicalLeaning.tagValue,tags.demographic.tagValue,tags.topic.tagValue,tags.organization.tagValue,tags.organization.organizationType,tags.demographic.age,tags.demographic.gender,tags.organization.organizationName,masked_groupId,masked_userId,tags.geographic
ההגרלה,MEMBER,JOINED,"*ברוכים הבאים לקבוצת משהו שלא ידעתם* 🤗

*📢 מה מחכה לכם כאן?*

סרטוני תוכן מעניינים מכל העולם, עם תרגום לעברית כמובן! 🌍

וגם תוכן כתוב, כמו סיפורים היסטוריים, עובדות משוגעות, ודברים שיגרמו לכם להגיד ""אין מצב שזה אמיתי"" 📜

⚠️ *הבהרה חשובה:*
הסרטונים בקבוצה שייכים ליוצריהם המקוריים, ואיננו אחראים על תוכנם.

סימן המים שאנחנו מוסיפים נועד רק לציין את עבודת *התרגום* שלנו, הקרדיט על התוכן עצמו שמור ליוצרי הסרטון.

לבקשות והצעות תוכן שלחו הודעה ל- 054-728-0828

*לשיתוף והצטרפות ♻*
*משהו שלא ידעתם💡>>>*
https://chat.whatsapp.com/CGTUQKIUMs76mXjCU8mSCv",משהו שלא ידעתם (4),114,1747510284.0,True,False,2025-08-01 09:04:23.000,,נייטרלי,יהודים חילונים,"חינוך, העשרה ותחביבים",משהו שלא ידעתם,ארגון אחר,,,,c58d646bf418ec82b7cdc6ed7230fc6e,f2779aa144436cae6e5764976c779899,"[{'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}]"
כוכי,MEMBER,JOINED,"*ברוכים הבאים לקבוצת משהו שלא ידעתם* 🤗

*📢 מה מחכה לכם כאן?*

סרטוני תוכן מעניינים מכל העולם, עם תרגום לעברית כמובן! 🌍

וגם תוכן כתוב, כמו סיפורים היסטוריים, עובדות משוגעות, ודברים שיגרמו לכם להגיד ""אין מצב שזה אמיתי"" 📜

⚠️ *הבהרה חשובה:*
הסרטונים בקבוצה שייכים ליוצריהם המקוריים, ואיננו אחראים על תוכנם.

סימן המים שאנחנו מוסיפים נועד רק לציין את עבודת *התרגום* שלנו, הקרדיט על התוכן עצמו שמור ליוצרי הסרטון.

לבקשות והצעות תוכן שלחו הודעה ל- 054-728-0828

*לשיתוף והצטרפות ♻*
*משהו שלא ידעתם💡>>>*
https://chat.whatsapp.com/CGTUQKIUMs76mXjCU8mSCv",משהו שלא ידעתם (4),114,1747510284.0,True,False,2025-08-01 09:04:23.000,,נייטרלי,יהודים חילונים,"חינוך, העשרה ותחביבים",משהו שלא ידעתם,ארגון אחר,,,,c58d646bf418ec82b7cdc6ed7230fc6e,35981a9a73395a4a2071d89ebd63ddee,"[{'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}]"
Yehuda,MEMBER,JOINED,"*ברוכים הבאים לקבוצת משהו שלא ידעתם* 🤗

*📢 מה מחכה לכם כאן?*

סרטוני תוכן מעניינים מכל העולם, עם תרגום לעברית כמובן! 🌍

וגם תוכן כתוב, כמו סיפורים היסטוריים, עובדות משוגעות, ודברים שיגרמו לכם להגיד ""אין מצב שזה אמיתי"" 📜

⚠️ *הבהרה חשובה:*
הסרטונים בקבוצה שייכים ליוצריהם המקוריים, ואיננו אחראים על תוכנם.

סימן המים שאנחנו מוסיפים נועד רק לציין את עבודת *התרגום* שלנו, הקרדיט על התוכן עצמו שמור ליוצרי הסרטון.

לבקשות והצעות תוכן שלחו הודעה ל- 054-728-0828

*לשיתוף והצטרפות ♻*
*משהו שלא ידעתם💡>>>*
https://chat.whatsapp.com/CGTUQKIUMs76mXjCU8mSCv",משהו שלא ידעתם (4),114,1747510284.0,True,False,2025-08-01 09:04:23.000,,נייטרלי,יהודים חילונים,"חינוך, העשרה ותחביבים",משהו שלא ידעתם,ארגון אחר,,,,c58d646bf418ec82b7cdc6ed7230fc6e,057d97fba3a377139aafd1b34ca8e22b,"[{'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}]"
תומר,MEMBER,JOINED,"*ברוכים הבאים לקבוצת משהו שלא ידעתם* 🤗

*📢 מה מחכה לכם כאן?*

סרטוני תוכן מעניינים מכל העולם, עם תרגום לעברית כמובן! 🌍

וגם תוכן כתוב, כמו סיפורים היסטוריים, עובדות משוגעות, ודברים שיגרמו לכם להגיד ""אין מצב שזה אמיתי"" 📜

⚠️ *הבהרה חשובה:*
הסרטונים בקבוצה שייכים ליוצריהם המקוריים, ואיננו אחראים על תוכנם.

סימן המים שאנחנו מוסיפים נועד רק לציין את עבודת *התרגום* שלנו, הקרדיט על התוכן עצמו שמור ליוצרי הסרטון.

לבקשות והצעות תוכן שלחו הודעה ל- 054-728-0828

*לשיתוף והצטרפות ♻*
*משהו שלא ידעתם💡>>>*
https://chat.whatsapp.com/CGTUQKIUMs76mXjCU8mSCv",משהו שלא ידעתם (4),114,1747510284.0,True,False,2025-08-01 09:04:23.000,,נייטרלי,יהודים חילונים,"חינוך, העשרה ותחביבים",משהו שלא ידעתם,ארגון אחר,,,,c58d646bf418ec82b7cdc6ed7230fc6e,61316e1a2aa58e0c9373dc9051d196d7,"[{'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}]"
Sigi,MEMBER,JOINED,"*ברוכים הבאים לקבוצת משהו שלא ידעתם* 🤗

*📢 מה מחכה לכם כאן?*

סרטוני תוכן מעניינים מכל העולם, עם תרגום לעברית כמובן! 🌍

וגם תוכן כתוב, כמו סיפורים היסטוריים, עובדות משוגעות, ודברים שיגרמו לכם להגיד ""אין מצב שזה אמיתי"" 📜

⚠️ *הבהרה חשובה:*
הסרטונים בקבוצה שייכים ליוצריהם המקוריים, ואיננו אחראים על תוכנם.

סימן המים שאנחנו מוסיפים נועד רק לציין את עבודת *התרגום* שלנו, הקרדיט על התוכן עצמו שמור ליוצרי הסרטון.

לבקשות והצעות תוכן שלחו הודעה ל- 054-728-0828

*לשיתוף והצטרפות ♻*
*משהו שלא ידעתם💡>>>*
https://chat.whatsapp.com/CGTUQKIUMs76mXjCU8mSCv",משהו שלא ידעתם (4),114,1747510284.0,True,False,2025-08-01 09:04:23.000,,נייטרלי,יהודים חילונים,"חינוך, העשרה ותחביבים",משהו שלא ידעתם,ארגון אחר,,,,c58d646bf418ec82b7cdc6ed7230fc6e,3e67d99c4ef683631835f81eb0a6c269,"[{'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}]"
אברימי,MEMBER,JOINED,"*ברוכים הבאים לקבוצת משהו שלא ידעתם* 🤗

*📢 מה מחכה לכם כאן?*

סרטוני תוכן מעניינים מכל העולם, עם תרגום לעברית כמובן! 🌍

וגם תוכן כתוב, כמו סיפורים היסטוריים, עובדות משוגעות, ודברים שיגרמו לכם להגיד ""אין מצב שזה אמיתי"" 📜

⚠️ *הבהרה חשובה:*
הסרטונים בקבוצה שייכים ליוצריהם המקוריים, ואיננו אחראים על תוכנם.

סימן המים שאנחנו מוסיפים נועד רק לציין את עבודת *התרגום* שלנו, הקרדיט על התוכן עצמו שמור ליוצרי הסרטון.

לבקשות והצעות תוכן שלחו הודעה ל- 054-728-0828

*לשיתוף והצטרפות ♻*
*משהו שלא ידעתם💡>>>*
https://chat.whatsapp.com/CGTUQKIUMs76mXjCU8mSCv",משהו שלא ידעתם (4),114,1747510284.0,True,False,2025-08-01 09:04:23.000,,נייטרלי,יהודים חילונים,"חינוך, העשרה ותחביבים",משהו שלא ידעתם,ארגון אחר,,,,c58d646bf418ec82b7cdc6ed7230fc6e,42268903797711854160b102878b3eee,"[{'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}]"
מרים,MEMBER,JOINED,"*ברוכים הבאים לקבוצת משהו שלא ידעתם* 🤗

*📢 מה מחכה לכם כאן?*

סרטוני תוכן מעניינים מכל העולם, עם תרגום לעברית כמובן! 🌍

וגם תוכן כתוב, כמו סיפורים היסטוריים, עובדות משוגעות, ודברים שיגרמו לכם להגיד ""אין מצב שזה אמיתי"" 📜

⚠️ *הבהרה חשובה:*
הסרטונים בקבוצה שייכים ליוצריהם המקוריים, ואיננו אחראים על תוכנם.

סימן המים שאנחנו מוסיפים נועד רק לציין את עבודת *התרגום* שלנו, הקרדיט על התוכן עצמו שמור ליוצרי הסרטון.

לבקשות והצעות תוכן שלחו הודעה ל- 054-728-0828

*לשיתוף והצטרפות ♻*
*משהו שלא ידעתם💡>>>*
https://chat.whatsapp.com/CGTUQKIUMs76mXjCU8mSCv",משהו שלא ידעתם (4),114,1747510284.0,True,False,2025-08-01 09:04:23.000,,נייטרלי,יהודים חילונים,"חינוך, העשרה ותחביבים",משהו שלא ידעתם,ארגון אחר,,,,c58d646bf418ec82b7cdc6ed7230fc6e,01151a153e504ddb861d801e3738161e,"[{'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}]"
בידני,MEMBER,JOINED,"*ברוכים הבאים לקבוצת משהו שלא ידעתם* 🤗

*📢 מה מחכה לכם כאן?*

סרטוני תוכן מעניינים מכל העולם, עם תרגום לעברית כמובן! 🌍

וגם תוכן כתוב, כמו סיפורים היסטוריים, עובדות משוגעות, ודברים שיגרמו לכם להגיד ""אין מצב שזה אמיתי"" 📜

⚠️ *הבהרה חשובה:*
הסרטונים בקבוצה שייכים ליוצריהם המקוריים, ואיננו אחראים על תוכנם.

סימן המים שאנחנו מוסיפים נועד רק לציין את עבודת *התרגום* שלנו, הקרדיט על התוכן עצמו שמור ליוצרי הסרטון.

לבקשות והצעות תוכן שלחו הודעה ל- 054-728-0828

*לשיתוף והצטרפות ♻*
*משהו שלא ידעתם💡>>>*
https://chat.whatsapp.com/CGTUQKIUMs76mXjCU8mSCv",משהו שלא ידעתם (4),114,1747510284.0,True,False,2025-08-01 09:04:23.000,,נייטרלי,יהודים חילונים,"חינוך, העשרה ותחביבים",משהו שלא ידעתם,ארגון אחר,,,,c58d646bf418ec82b7cdc6ed7230fc6e,a1201355fca04a6fa7b8f2323bc9662b,"[{'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}]"
מרדכי,MEMBER,JOINED,"*ברוכים הבאים לקבוצת משהו שלא ידעתם* 🤗

*📢 מה מחכה לכם כאן?*

סרטוני תוכן מעניינים מכל העולם, עם תרגום לעברית כמובן! 🌍

וגם תוכן כתוב, כמו סיפורים היסטוריים, עובדות משוגעות, ודברים שיגרמו לכם להגיד ""אין מצב שזה אמיתי"" 📜

⚠️ *הבהרה חשובה:*
הסרטונים בקבוצה שייכים ליוצריהם המקוריים, ואיננו אחראים על תוכנם.

סימן המים שאנחנו מוסיפים נועד רק לציין את עבודת *התרגום* שלנו, הקרדיט על התוכן עצמו שמור ליוצרי הסרטון.

לבקשות והצעות תוכן שלחו הודעה ל- 054-728-0828

*לשיתוף והצטרפות ♻*
*משהו שלא ידעתם💡>>>*
https://chat.whatsapp.com/CGTUQKIUMs76mXjCU8mSCv",משהו שלא ידעתם (4),114,1747510284.0,True,False,2025-08-01 09:04:23.000,,נייטרלי,יהודים חילונים,"חינוך, העשרה ותחביבים",משהו שלא ידעתם,ארגון אחר,,,,c58d646bf418ec82b7cdc6ed7230fc6e,8f1fd21e0aea293572fac82b18153b3b,"[{'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}, {'settlement': nan, 'district': nan, 'city': nan, 'region': nan}]"
יהודה,MEMBER,JOINED,"ההשקעות בנדל""ן של מרום חי נדלן. פריסיילים וקבוצות רכישה לטובת משקיעי נדל""ן.

המערכת בהרצה, ויקח כמה חודשים עד שהיא תיכנס לפעילות מלאה","נדל""ן 5️⃣ לוח צאפ 🏙",1316,1669552573.0,True,False,2025-07-02 16:17:19.696,all_member_add,נייטרלי,יהודים חילונים,צרכנות ועסקים,מרום חי נדלן,חברה מסחרית,,,,d287dd974fda57d24af4793fe9b87499,86d6e692356384b828a6a8c8e85beef5,"[{'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}]"
"""מי",MEMBER,JOINED,"ההשקעות בנדל""ן של מרום חי נדלן. פריסיילים וקבוצות רכישה לטובת משקיעי נדל""ן.

המערכת בהרצה, ויקח כמה חודשים עד שהיא תיכנס לפעילות מלאה","נדל""ן 5️⃣ לוח צאפ 🏙",1316,1669552573.0,True,False,2025-07-02 16:17:19.696,all_member_add,נייטרלי,יהודים חילונים,צרכנות ועסקים,מרום חי נדלן,חברה מסחרית,,,,d287dd974fda57d24af4793fe9b87499,97b8c6b978d088518020a7c875a93598,"[{'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}]"
וייץ,MEMBER,JOINED,"ההשקעות בנדל""ן של מרום חי נדלן. פריסיילים וקבוצות רכישה לטובת משקיעי נדל""ן.

המערכת בהרצה, ויקח כמה חודשים עד שהיא תיכנס לפעילות מלאה","נדל""ן 5️⃣ לוח צאפ 🏙",1316,1669552573.0,True,False,2025-07-02 16:17:19.696,all_member_add,נייטרלי,יהודים חילונים,צרכנות ועסקים,מרום חי נדלן,חברה מסחרית,,,,d287dd974fda57d24af4793fe9b87499,c753582d406812bbeba354505161b96c,"[{'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}]"
Rabbi,MEMBER,JOINED,"ההשקעות בנדל""ן של מרום חי נדלן. פריסיילים וקבוצות רכישה לטובת משקיעי נדל""ן.

המערכת בהרצה, ויקח כמה חודשים עד שהיא תיכנס לפעילות מלאה","נדל""ן 5️⃣ לוח צאפ 🏙",1316,1669552573.0,True,False,2025-07-02 16:17:19.696,all_member_add,נייטרלי,יהודים חילונים,צרכנות ועסקים,מרום חי נדלן,חברה מסחרית,,,,d287dd974fda57d24af4793fe9b87499,64e9acc6bc6bcb7c8566e1752cbedcfd,"[{'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}, {'settlement': 'ירושלים', 'district': 'מחוז ירושלים', 'city': nan, 'region': nan}]"
